mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
3.5708919763565063,0.10085475444793701,0.9904813766479492,0.008479595184326172,True,5,3,3,5,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 10}",0.5151484692039812,0.4943778837211227,0.504763176462552,0.010385292741429242,212
4.606790781021118,0.009208917617797852,1.1140010356903076,0.012035608291625977,True,5,3,3,5,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 15}",0.5152152723395296,0.5234664517293973,0.5193408620344635,0.004125589694933873,175
5.441834330558777,0.0491713285446167,1.1960158348083496,0.0069806575775146484,True,5,3,3,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.5134129340974365,0.528533833427308,0.5209733837623722,0.007560449664935742,174
3.2316821813583374,0.006995797157287598,0.9497926235198975,0.002828359603881836,True,5,3,3,6,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 8}",0.5192481040537654,0.4900730282780824,0.5046605661659239,0.014587537887841506,213
3.6453572511672974,0.05836188793182373,0.9950145483016968,0.01704394817352295,True,5,3,3,6,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 10}",0.4989636473444763,0.5260876534705616,0.512525650407519,0.013562003063042671,196
4.536610126495361,0.059574127197265625,1.0809803009033203,0.0010178089141845703,True,5,3,3,6,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 15}",0.5232199666838104,0.5146067650226971,0.5189133658532538,0.004306600830556673,176
5.580918908119202,0.06038343906402588,1.1854722499847412,0.008510112762451172,True,5,3,3,6,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 20}",0.4946534154364741,0.5063303740809959,0.500491894758735,0.005838479322260892,221
3.1864718198776245,0.039528489112854004,0.9755039215087891,0.0005033016204833984,True,5,3,4,4,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 8}",0.53795063965622,0.4964517911996784,0.5172012154279493,0.020749424228270807,185
3.679463028907776,0.05249989032745361,1.004531741142273,0.015502333641052246,True,5,3,4,4,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 10}",0.518235462378594,0.5168979868083945,0.5175667245934943,0.0006687377850997378,182
4.618869662284851,0.05182969570159912,1.087479829788208,0.01748061180114746,True,5,3,4,4,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 15}",0.48862236442171236,0.5018540555850266,0.4952382100033695,0.0066158455816571204,228
5.579233407974243,0.00876617431640625,1.1905179023742676,0.004517793655395508,True,5,3,4,4,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 20}",0.5074850012430027,0.5363776993663357,0.5219313503046692,0.01444634906166653,172
3.211463451385498,0.0014998912811279297,0.9765368700027466,0.006494879722595215,True,5,3,4,5,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 8}",0.48811647768857014,0.4766682384720423,0.4823923580803062,0.005724119608263911,246
3.608480215072632,0.005482673645019531,0.9900013208389282,0.009998917579650879,True,5,3,4,5,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 10}",0.4957868331934183,0.5383593405348477,0.517073086864133,0.021286253670714683,186
4.54468309879303,0.06767833232879639,1.0939974784851074,0.011997699737548828,True,5,3,4,5,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 15}",0.5331059471174391,0.49557103113525214,0.5143384891263456,0.018767457991093472,190
5.594503879547119,0.06846308708190918,1.1829941272735596,0.015996456146240234,True,5,3,4,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.5131106215008121,0.49840608235096895,0.5057583519258906,0.007352269574921577,209
3.316504120826721,0.04546797275543213,0.9604798555374146,0.005483508110046387,True,5,3,4,6,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 8}",0.4640768745018633,0.43311623630647966,0.4485965554041715,0.01548031909769182,276
3.5975182056427,0.03551793098449707,1.0005167722702026,0.019521117210388184,True,5,3,4,6,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 10}",0.4974656719611811,0.5332878672698997,0.5153767696155405,0.01791109765435933,188
4.476017117500305,0.03501880168914795,1.0885262489318848,0.01848912239074707,True,5,3,4,6,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 15}",0.5268210933117432,0.5526809317379613,0.5397510125248522,0.012929919213109042,133
5.517500519752502,0.0535351037979126,1.172501802444458,0.018463850021362305,True,5,3,4,6,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 20}",0.510554613739318,0.48912623314599,0.499840423442654,0.010714190296663983,222
3.204036235809326,0.0029985904693603516,0.972978949546814,0.004017472267150879,True,5,3,5,4,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 8}",0.504499840496826,0.5316125540956661,0.5180561972962461,0.013556356799420077,181
3.5839810371398926,0.03898119926452637,0.9945176839828491,0.017517447471618652,True,5,3,5,4,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 10}",0.48178099907171024,0.5054675128001773,0.4936242559359438,0.011843256864233542,229
4.520368456840515,0.015338540077209473,1.0794663429260254,0.00849604606628418,True,5,3,5,4,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 15}",0.5191646402520813,0.5250540961355037,0.5221093681937925,0.0029447279417111893,170
5.552527189254761,0.03747677803039551,1.2009955644607544,0.006004691123962402,True,5,3,5,4,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 20}",0.5380371651108913,0.4855965001368997,0.5118168326238954,0.02622033248699579,199
3.179133176803589,0.034827232360839844,0.9600210189819336,1.5974044799804688e-05,True,5,3,5,5,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 8}",0.5180204936103684,0.5045674646092735,0.511293979109821,0.006726514500547454,202
3.6041752099990845,0.004128098487854004,0.9919933080673218,0.00404202938079834,True,5,3,5,5,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 10}",0.5387650240218209,0.5081176214696904,0.5234413227457557,0.015323701276065249,168
4.507451772689819,0.003452301025390625,1.0899914503097534,0.0019894838333129883,True,5,3,5,5,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 15}",0.5122681088193537,0.540343183013918,0.5263056459166359,0.014037537097282171,164
